SensorID,Temperature,Pressure,Vibration,Humidity,FlowRate,PowerConsumption,RuntimeHours,LastServiceDate,FaultFlag
641,16.70605181,15.71659941,7.563560547,53.85151337,40.99896508,230.25458,1701.201097,27-01-2023,1
642,42.37672907,45.87955483,7.941345617,55.07331645,68.15671232,214.6053898,1606.847138,27-01-2023,0
643,32.97308059,26.06310744,4.945970528,42.516373,76.63570788,448.6694828,976.1669544,27-01-2023,1
644,42.83727494,25.98347358,8.947475708,29.25132443,99.20073521,144.2291752,762.8765963,27-01-2023,1
645,25.1797812,39.22590391,2.676684372,46.34712764,35.19426954,124.5099811,,27-01-2023,0
646,90.69481886,11.95214918,4.105986972,67.0584058,41.69303728,469.5987164,980.4029171,27-01-2023,1
647,65.45535855,26.92694093,8.985969106,74.76770661,17.39638588,404.6229184,492.7427973,27-01-2023,0
648,72.72369713,24.34933464,8.962567165,57.15254217,21.20323278,410.3127965,1014.687065,27-01-2023,1
649,82.07955528,31.86098107,6.857127688,61.28840761,69.64610526,97.59690714,283.6996438,28-01-2023,
650,,49.98009665,8.589805471,34.04314598,91.78751343,71.64799572,1383.258981,28-01-2023,0
651,22.38822449,39.62520023,0.88773267,40.11312333,40.06589021,13.01477491,671.8425632,,0
652,60.65405605,22.90395664,8.649949762,31.3326927,18.80460024,118.5207545,521.3175969,28-01-2023,1
653,64.88149503,42.23988735,3.206199066,37.4506745,29.22485044,387.0952459,1913.017492,28-01-2023,0
654,78.36235531,12.68187635,1.783315124,35.74207462,46.05011878,120.0192094,1553.761992,28-01-2023,0
655,51.69106143,6.370865884,2.393698363,56.36141505,29.77438261,364.5516418,1574.139005,28-01-2023,0
656,25.84432574,14.20017676,4.17968508,59.38821291,24.12432923,125.9541327,1247.443939,28-01-2023,1
657,39.12095199,20.31852003,2.511920046,86.14631946,73.86246439,197.646249,1678.345621,28-01-2023,0
658,45.86199519,27.97613409,3.20567586,33.6899453,1.776647203,491.581145,1518.324962,28-01-2023,0
659,69.90296551,32.68081132,1.349784861,64.91729971,54.38382221,122.4058656,1197.547408,28-01-2023,0
660,63.5161559,45.97725727,2.961767656,77.20814883,79.5829139,188.1853136,1922.248804,28-01-2023,0
661,45.2682217,27.94343043,5.722838145,59.21690246,27.35660035,150.5435902,383.1898994,28-01-2023,0
662,98.85379615,27.55740401,4.418537081,37.85025568,60.72585955,54.81249317,1886.759438,28-01-2023,1
663,66.49085965,7.260935442,3.467187612,38.3785161,67.22111046,244.9470711,802.876324,28-01-2023,1
664,35.1642773,6.57101987,7.464521289,22.74771371,65.84744494,189.3453317,1056.797967,28-01-2023,1
665,23.65151017,29.80219829,8.935099714,41.38109586,45.13911379,347.4435429,245.4786391,28-01-2023,1
666,27.99302683,24.7180376,7.567892229,72.12225753,35.3112208,408.7972735,1080.214878,28-01-2023,1
667,35.90640691,42.76311777,3.320007021,23.326243,83.75648323,272.1248572,1222.413504,28-01-2023,0
668,28.65791673,12.23058131,7.444421678,35.35066978,76.08614974,16.09821104,1995.403084,28-01-2023,0
669,30.85819704,6.123724795,1.519801825,69.4362749,,309.4611781,1950.384822,28-01-2023,1
670,39.23308934,25.20674456,1.303179881,74.7856094,11.19890025,27.69536501,1932.794584,28-01-2023,0
671,29.7367556,15.68653505,3.45627037,51.8722887,8.108946999,308.1781618,696.7761202,28-01-2023,0
672,91.22506109,7.2326468,8.07702369,68.86520369,10.33332181,342.5149746,1982.532997,28-01-2023,0
673,21.81986838,37.60692291,2.463482472,47.15665181,58.70406676,98.88381381,910.9563032,29-01-2023,1
674,59.58346811,10.021685,0.632534089,31.19392715,6.114555407,409.6730744,1703.672518,29-01-2023,0
675,49.88373029,32.3743775,1.317095352,47.87046455,34.35576062,455.5425658,432.639938,29-01-2023,0
676,98.50218244,17.64723876,8.587449685,60.59774741,75.56677049,406.5434821,1011.666359,29-01-2023,1
677,24.52330668,12.80732227,6.337832847,86.36372973,30.14046849,152.5545951,1932.024192,29-01-2023,1
678,48.81772592,22.08881853,2.532011634,24.81256665,76.56749964,293.3215062,1894.062794,29-01-2023,0
679,97.40498683,41.06505993,5.552958253,55.51758657,74.80123678,457.4075746,1367.469756,29-01-2023,0
680,88.5681057,22.64421096,5.275796224,43.02438447,25.33688613,160.3323631,1595.628645,29-01-2023,1
681,84.45112603,38.78463421,6.554359784,55.5818186,73.15339583,410.0139111,352.8533932,29-01-2023,1
682,36.9217403,10.64688336,2.331875544,21.67828132,75.02988719,4.737565631,1443.317099,29-01-2023,0
683,29.52544493,39.77471388,8.644029872,41.91177483,40.34793864,1.823351392,1236.101617,29-01-2023,0
684,71.83467369,15.66199962,3.093685621,77.39077033,21.83162789,379.8558302,183.1034715,29-01-2023,1
685,93.99695908,35.48269084,6.94131654,58.77592137,52.60580988,380.7237911,226.3180132,29-01-2023,0
686,62.32484591,30.46016997,0.161246464,51.5407745,92.21836121,394.4885939,216.8872355,29-01-2023,1
687,63.5870786,46.81151227,3.726571299,39.98675502,64.32205651,465.0134189,1448.71387,29-01-2023,1
688,38.79822296,22.42951331,3.51709818,40.8629766,18.11932727,58.95315591,283.4304165,29-01-2023,1
689,80.40689932,7.977433498,5.434844286,46.81710035,68.59293555,115.9924925,935.4645422,29-01-2023,0
690,30.89871863,5.86199685,0.727362618,78.4899497,43.2930997,451.8624602,713.9636118,29-01-2023,0
691,42.51273509,42.20863524,7.901313737,87.70492448,59.56135094,88.61809889,1101.008282,29-01-2023,1
692,51.16209728,28.61310369,2.177808018,50.70587669,73.67233947,341.1146338,1412.952974,29-01-2023,1
693,58.14688219,39.88598233,6.770378149,47.53469871,51.9797878,265.2315,1369.445074,29-01-2023,1
694,35.60482726,15.549152,8.032121232,79.25855431,81.58441348,41.59683843,1031.039832,29-01-2023,1
695,24.7611301,20.52876855,5.618769562,49.88337244,72.49340235,142.631831,928.6697472,29-01-2023,0
696,66.90270361,6.35467425,7.408832067,58.64127206,61.89226066,260.1861082,795.6311902,29-01-2023,1
697,39.53359703,48.26715461,6.618603122,36.16591652,15.92848877,426.1750583,1723.819897,30-01-2023,1
698,64.40524882,35.0540558,3.555297972,72.0451775,83.75896198,353.7692448,661.7036097,30-01-2023,1
699,28.1208308,46.99422895,8.08858539,57.23918228,93.65465295,310.9415807,518.7316423,30-01-2023,0
700,55.89690866,16.94733833,2.947013699,76.63241852,14.55954726,248.016445,1486.630987,30-01-2023,1
701,60.27010177,32.51586251,5.712129178,74.6512911,49.33587181,149.3419919,719.5269234,30-01-2023,
702,19.40500063,35.53249857,7.453977391,35.05033378,26.62998546,59.62245566,1693.9972,30-01-2023,1
703,43.61136365,19.28973651,3.789559098,70.09448854,75.69780744,204.5380173,655.7774373,30-01-2023,1
704,26.42524754,43.16491558,3.027676076,76.00380856,72.44133396,14.25924696,1403.889649,30-01-2023,1
705,20.38687249,47.62226583,4.593460102,44.22750685,14.94762694,105.5279446,90.21801257,30-01-2023,0
706,99.14661975,44.8184803,8.179634943,32.0826379,87.82569985,216.2416879,771.1257602,30-01-2023,0
707,42.40007682,38.25801392,9.299217631,20.18425089,18.91633333,209.3025928,686.4603499,30-01-2023,0
708,83.8393279,17.48591059,5.450834129,51.56325572,79.92864354,22.1477155,1633.357479,30-01-2023,1
709,36.64445565,17.67272189,6.614662053,44.67029121,46.2410556,294.5300768,1934.110806,30-01-2023,1
710,72.92773139,48.35121442,9.032736222,58.84368837,33.49895706,274.8421279,921.7625534,30-01-2023,0
711,79.61936809,5.462802317,0.985468514,33.16287648,16.665687,39.05215201,1649.672554,30-01-2023,1
712,65.62929295,37.2222488,2.320785779,80.17658834,17.59381136,471.5815262,1399.389402,30-01-2023,0
713,55.08397603,36.78107731,7.089000063,38.04286509,66.52716492,49.69138948,1934.771975,30-01-2023,1
714,50.0064777,33.02102934,8.237444619,35.85007236,55.49260841,427.4170756,1622.217029,30-01-2023,0
715,44.65380266,49.55489807,8.570290283,53.64998395,13.08645674,0.154865958,154.9561319,30-01-2023,0
716,94.00997726,,4.151071769,54.91957166,12.15708818,441.1405475,1426.563445,30-01-2023,1
717,85.60264966,20.29873387,0.893399023,35.05596601,8.158746903,9.859866102,1070.999431,30-01-2023,1
718,97.02728741,8.552273133,4.377814773,39.03025087,74.63296739,378.9060159,32.87211586,30-01-2023,0
719,25.565264,24.92591614,2.307345902,31.87936674,71.47632644,180.8454057,502.6259175,30-01-2023,0
720,77.12373539,16.74718368,2.91196455,70.29221248,6.784668095,369.1084001,1843.51049,30-01-2023,1
721,94.75893883,20.4524016,7.722675568,73.90623219,56.46673748,200.8726027,1852.122746,31-01-2023,0
722,30.40481062,42.55573056,0.75527086,52.36299482,9.382939369,35.45396117,1597.70092,,1
723,20.65218273,47.09680311,8.275812175,69.98609159,90.47083129,383.7533477,1963.559207,31-01-2023,0
724,77.99525519,13.35798824,4.276690858,71.51547744,90.8046245,35.62634266,1613.090449,31-01-2023,1
725,63.83021462,21.76290192,5.960639311,29.67928694,70.12506599,461.060218,20.40837457,31-01-2023,1
726,86.55544602,46.7883753,0.896522312,87.63246174,92.69270322,25.4870179,575.6686806,31-01-2023,1
727,26.88065201,7.781380731,3.373590784,77.4722363,81.33385001,239.6626389,61.24836448,31-01-2023,0
728,82.59772151,9.156223765,0.89700919,34.31384228,83.02531902,361.5172154,,31-01-2023,1
729,32.1383222,12.32559451,9.615437229,33.0315525,57.40107721,196.6232324,437.6816339,31-01-2023,1
730,28.91075514,31.78457754,8.072616493,28.79628019,31.29986062,108.6167373,1007.117093,31-01-2023,1
731,28.96259282,11.7712522,4.596327544,29.68649938,22.5621124,,1695.064007,31-01-2023,0
732,84.23885122,48.56343717,2.236025483,72.37132593,33.39280218,392.1473524,1723.933512,31-01-2023,1
733,71.54176376,25.10215373,9.334551052,52.87579799,63.22104758,461.347492,1232.403717,31-01-2023,1
734,,27.56830822,3.445965957,74.80539209,18.09299705,188.0825552,1856.351878,31-01-2023,1
735,45.50059115,16.09963771,1.609844317,72.2378426,26.60538343,253.1258672,1000.124653,31-01-2023,1
736,89.56204597,26.19321136,5.631643885,62.32288995,47.33802542,181.5642214,1778.072088,31-01-2023,1
737,48.35783413,34.78611347,9.437741203,68.04566246,24.07195975,128.5409109,908.1305127,31-01-2023,0
738,84.41095236,38.80297116,0.038302905,21.28490071,59.2757233,375.5164808,554.4500148,31-01-2023,1
739,52.32646723,38.92406372,2.381248433,41.82443528,92.39442682,169.8259225,1832.825836,31-01-2023,1
740,47.0402765,31.00510007,9.384476404,64.64755255,75.0608472,214.074721,775.8701514,31-01-2023,0
741,54.32778178,45.69618987,1.710859669,20.65414674,66.9762348,201.8368288,1006.808218,31-01-2023,0
742,40.6171193,41.78335313,1.132434516,22.30838606,58.68942612,356.3306128,657.7212651,31-01-2023,0
743,78.54679731,39.06716516,5.701872158,79.63215877,49.30684302,458.8978131,1325.675201,31-01-2023,0
744,,7.502248476,8.618438233,67.88174032,19.4698221,333.3780307,1990.06245,31-01-2023,1
,34.73807909,5.3095083,4.771098177,38.57588132,89.57633509,235.791298,51.02709773,01-02-2023,0
746,91.46383873,14.56012747,9.945642567,68.15739881,25.6050642,389.6025574,1799.696012,01-02-2023,1
747,47.63075382,34.85856173,6.791716995,75.47196684,10.03957888,320.4856621,7.852113979,01-02-2023,0
748,61.20199319,23.503887,0.740749072,41.47559982,75.25150274,30.30517856,728.4557623,01-02-2023,0
749,92.05012943,23.10828167,9.928321317,22.52261642,18.3859379,47.83179321,337.2136126,01-02-2023,1
750,68.06022965,44.80640997,4.078942368,85.29453873,37.81770395,18.95847204,1514.683561,01-02-2023,0
751,24.93633346,45.30032817,2.874025338,44.16258868,3.800207901,228.4081631,101.2216815,01-02-2023,0
752,94.88573051,45.91288688,5.578791836,27.45372343,,412.9267172,1106.969907,01-02-2023,1
753,68.35518451,19.12451344,3.043075918,54.429981,18.14715945,156.5415847,589.8522677,01-02-2023,0
754,43.46697725,36.09751157,0.864575071,73.7927457,6.386602647,192.0800915,267.3404977,01-02-2023,0
755,26.83812618,17.22349316,0.014283431,35.51531202,66.00903871,454.7385542,1543.636424,01-02-2023,0
756,82.49214109,13.57744249,4.495833529,38.86430351,83.86377178,418.4517227,434.8336685,01-02-2023,1
757,67.70618425,13.30846058,8.368634222,36.99004908,37.95822523,332.5240562,447.3504241,01-02-2023,1
758,60.34419282,20.39484294,5.723151856,89.4171137,87.5830712,133.401891,550.1535703,01-02-2023,1
759,90.98086956,24.34809289,9.992072989,33.81826136,22.12131088,58.52074134,1173.533528,01-02-2023,1
760,82.03076295,42.3927127,2.868466456,60.28641519,33.21365193,8.02941134,1319.331863,01-02-2023,1
761,27.89236478,10.39509921,2.804550648,84.76852492,15.92296231,53.5053363,35.2050474,01-02-2023,0
762,41.49637576,38.07166313,1.597494602,30.28275982,62.43536035,146.2982218,483.7392722,01-02-2023,1
,36.12157688,28.91547114,1.640635883,87.95979385,42.5670895,275.8950318,861.941685,01-02-2023,0
764,78.23543487,17.95754042,2.85186596,86.32340641,61.71505134,32.00004138,663.9539043,01-02-2023,1
,17.85025695,27.1768813,7.928400453,81.92003909,76.40581563,68.11388916,1768.341317,01-02-2023,0
766,63.44062321,18.49739314,9.057567906,35.01895649,55.02459859,90.54035115,1575.417462,01-02-2023,1
767,79.80898829,31.82368799,9.750871697,64.38385392,63.13540514,315.9910465,1251.780431,01-02-2023,1
768,89.52507912,24.52297653,2.322896541,73.26240311,93.58978113,307.8948995,676.084832,01-02-2023,0
769,44.07694864,12.39824881,8.812975456,89.02195497,30.60736665,275.3828632,1401.34469,02-02-2023,0
770,84.8068709,10.24623836,3.282550893,32.62966755,36.55722992,125.2507123,1687.276026,02-02-2023,0
771,24.40369764,29.60130569,1.128405445,73.62181297,72.05263281,185.5598456,1189.660755,02-02-2023,0
772,86.9484448,45.6085865,8.700249255,43.71608189,61.51924619,48.34485817,1568.922934,02-02-2023,1
773,25.8365363,20.4780959,,32.29385259,18.67475755,113.2303019,1498.209923,02-02-2023,0
774,48.7694197,37.98500483,1.647308961,49.49638588,38.23858369,448.8526132,1143.474622,02-02-2023,0
775,82.77010609,34.63976097,4.298312575,75.56851385,47.3159633,489.8458732,624.3664336,02-02-2023,1
776,27.74298132,46.91997114,2.872576949,52.53948626,42.51959396,323.8297928,1491.564316,02-02-2023,0
777,34.48636859,41.94414578,7.367945687,57.62661701,18.64920602,458.411646,413.5927327,02-02-2023,0
778,76.39146831,30.49723665,4.534162306,89.66115871,92.51857909,321.3709502,1558.976693,02-02-2023,0
779,76.20310561,34.56637242,9.892799451,47.93765097,76.46955741,16.59824305,,02-02-2023,1
780,69.4975488,45.427391,0.547449823,63.07805283,48.65422738,498.3812925,1644.289759,02-02-2023,0
781,73.98561778,22.97834531,3.550152661,45.56709411,68.3260418,49.47615084,945.831942,02-02-2023,1
782,61.13157768,19.70576176,4.819001671,47.49499524,89.83098454,341.3209007,384.9615355,02-02-2023,0
783,36.40292001,5.486498764,5.031335547,,14.48124009,126.4181015,199.4472001,02-02-2023,1
784,44.38415945,42.19479834,,85.65208833,25.78693202,195.9905565,1486.722501,02-02-2023,1
785,30.43580593,41.04413152,7.292402491,57.96512653,54.72742348,322.9670924,1772.522769,02-02-2023,0
786,92.21829771,9.700453315,8.747470735,73.78799503,80.10202676,218.2436747,1301.676718,02-02-2023,0
787,64.58830256,30.95858215,9.38719302,26.24445912,4.589234649,125.2730295,288.3201208,02-02-2023,0
788,49.07237042,25.87917642,8.050933768,34.78106262,98.41779687,167.2230934,1869.792897,02-02-2023,0
789,54.27049331,10.3419093,8.505801973,55.14921486,46.03575369,170.7740585,1978.204029,02-02-2023,0
790,95.51908387,49.12557022,5.505453006,21.40082065,36.56388292,,866.7572199,02-02-2023,0
791,28.03486926,14.66131494,8.258882264,37.69984851,29.97971935,399.306508,1189.650579,02-02-2023,1
792,64.82953572,8.025538104,3.035039091,56.21809029,18.26131406,229.2743857,1554.45704,02-02-2023,1
793,58.00053771,31.76813208,3.984787621,21.04728388,79.36581698,99.91046017,1472.77958,03-02-2023,0
794,66.97361001,38.24900047,3.169130138,,95.58600231,405.5080551,1935.574384,03-02-2023,1
795,16.53936562,6.459955072,4.673873354,55.98215736,41.95083073,78.5912358,229.7661822,03-02-2023,0
796,89.13053226,34.64229374,2.855796162,60.12044736,95.28964878,105.2311086,1161.449732,03-02-2023,0
797,94.23005401,28.95313442,9.616114423,84.80261851,82.55596393,183.0066959,1383.862839,03-02-2023,1
798,63.03632061,9.646925399,3.12844628,65.17419363,48.62406162,440.1740979,1780.196848,03-02-2023,0
799,74.21532003,12.76357446,0.980445381,49.03150618,67.72859173,65.89333432,1748.219255,03-02-2023,1
800,93.4124474,30.55884338,5.268171661,85.1245824,44.06343374,61.11709643,1955.999587,03-02-2023,0
801,75.11528392,18.33609261,0.570990784,74.94180884,56.31361741,246.9874942,1024.156908,03-02-2023,1
802,27.96581865,47.22420779,1.105431663,34.00062448,6.746587365,138.2052705,1661.521734,03-02-2023,0
803,63.98451061,41.84331033,2.193893892,29.15896529,69.93008405,284.3639708,854.5634163,03-02-2023,1
804,66.57077894,49.26052429,4.643502499,67.3068145,6.229639804,225.8183423,844.6277557,03-02-2023,1
805,51.05110706,16.68518775,4.332509323,59.19182159,81.89140975,217.4795532,506.6967289,03-02-2023,0
806,77.59776003,48.63756348,7.99691862,75.27715297,82.66974602,55.98648524,1636.474574,03-02-2023,0
807,94.42119626,24.40552414,7.394746539,71.71635351,,70.52484512,1971.630212,03-02-2023,1
808,93.6733236,20.63834579,4.26318294,63.76480737,33.04261532,410.5392887,512.6834567,03-02-2023,0
809,53.32134657,7.265728714,3.337042076,89.04675201,48.64972748,442.9413688,112.263176,03-02-2023,0
810,24.6252339,7.374436604,3.164687841,57.35128111,60.06962779,117.3417664,1631.084875,03-02-2023,0
811,,36.14050652,7.739950873,27.91740296,29.44801251,56.73025076,1240.460105,03-02-2023,0
812,86.30633735,25.60680475,0.520724062,77.97914954,59.65615406,26.70833597,1919.397601,03-02-2023,0
813,25.5963279,15.19347317,0.128216495,37.62973536,30.48092025,304.1488069,504.4784382,03-02-2023,0
814,93.27156002,32.62866378,7.955443919,74.41115037,6.493581386,357.6766063,142.055316,03-02-2023,1
815,88.94119078,16.37861532,4.77146376,86.99749672,1.250227433,186.4049946,984.8845217,03-02-2023,1
816,59.10123486,30.99342895,1.308811386,68.77568598,11.01395473,339.8379337,170.9320459,03-02-2023,0
817,65.25841204,21.16439361,2.355659346,61.72211127,79.43281932,356.4794078,523.5800022,04-02-2023,1
818,48.91522983,42.0598502,9.325039531,52.2270323,96.18169993,467.6711407,251.9557216,04-02-2023,0
819,19.6547393,41.93132723,8.595029756,45.50869062,43.26965373,32.43681892,448.2643593,04-02-2023,1
820,43.49176554,26.48076792,7.097850502,44.71033257,51.75571139,96.14586162,212.2893056,04-02-2023,0
821,83.24254313,20.78685992,4.822252303,64.5460894,15.53796874,34.2629938,,04-02-2023,0
822,15.39372196,21.31519085,5.203236262,72.58911819,55.55210392,433.9969667,557.1254269,04-02-2023,0
823,43.34742959,41.25715366,,67.49619486,15.3208353,396.29358,887.795172,04-02-2023,1
824,48.84433896,19.76807673,9.657704439,33.88870708,61.51021879,287.3210353,1797.223615,,0
825,60.67862625,14.40767182,2.152690458,54.57910261,93.39260809,41.83170503,1354.643176,04-02-2023,0
826,93.1877274,8.810975384,8.111045663,75.41480505,20.37415539,136.6561793,1236.074961,04-02-2023,1
827,44.43940952,26.00119044,1.972426662,53.29928547,76.69180809,148.859924,1411.126381,04-02-2023,1
828,44.49102216,26.69594445,2.135374779,57.56362958,3.326739859,280.371598,1657.644514,04-02-2023,0
829,77.68760609,42.84089197,6.760930342,73.97952337,38.17422689,129.021947,1755.338536,04-02-2023,1
830,53.43852498,14.95574134,4.050010986,66.28857144,11.96410228,36.47993196,1285.279341,04-02-2023,1
831,34.09140995,22.14460732,9.315444071,48.65414446,35.89506872,,1780.014549,04-02-2023,0
832,53.45735887,41.37825825,0.890097349,82.67888978,18.18015504,149.5401058,1070.795055,04-02-2023,0
833,26.97284673,42.06306248,5.115256408,31.37969481,37.95719402,226.1870885,554.5817125,04-02-2023,0
834,29.99289385,22.30749842,9.185215304,89.6861514,42.3347578,63.83331749,1760.153418,04-02-2023,0
835,57.36126068,25.66058105,9.041136605,28.31968049,,401.2741517,1082.945655,04-02-2023,1
836,50.60866321,18.64786509,1.565292134,21.04649798,66.005573,282.7659385,1812.275175,04-02-2023,0
837,92.76190159,46.96496953,3.666377001,82.30132308,91.96635307,450.7928131,80.3356279,04-02-2023,0
838,45.80348142,10.33896946,6.191214,37.14674559,40.65894204,247.7357815,795.0315031,04-02-2023,0
839,64.35000977,47.01872404,1.593948848,71.07897392,20.04197249,470.7128359,1895.610037,04-02-2023,1
840,68.74246447,35.77399033,9.68022172,76.77107625,27.80155306,445.9341022,499.3001855,04-02-2023,0
841,,28.92074687,9.147493287,80.12904737,85.54608153,288.2299282,1883.072492,05-02-2023,0
842,71.40067662,,1.66950179,,,466.9467191,1907.804922,05-02-2023,0
843,30.13305718,26.40182863,1.211554613,40.5827797,46.0460922,161.5443736,1764.284628,05-02-2023,1
844,96.69097698,23.34866473,0.854084828,69.71703393,15.81403543,182.8210814,1127.33609,05-02-2023,0
845,27.63633186,12.25484654,9.09443664,28.07799008,45.52300352,22.73897565,1293.878898,05-02-2023,0
846,,34.53843216,1.936238098,48.47665039,28.57070833,294.6004534,1739.233997,05-02-2023,0
847,22.25472179,48.70179083,4.162849285,79.35801853,94.37314966,360.961985,1551.794165,05-02-2023,0
848,99.73431141,30.2984965,4.488513657,45.73606322,88.52294083,386.7595951,1260.187699,05-02-2023,1
849,57.68657588,37.16389744,5.990110442,61.37667664,9.306351641,74.90814302,1964.518816,05-02-2023,1
850,65.60772647,8.080270365,0.717353437,55.26414106,52.14869544,222.0795362,1371.353273,05-02-2023,0
851,20.70150058,23.79501481,2.267586174,65.21660718,23.28077621,88.43160605,1950.963985,05-02-2023,1
852,78.74663998,10.23613183,9.314903869,88.10260726,41.66693186,331.0636744,114.7769492,05-02-2023,1
853,32.84197541,32.5758126,9.084101073,23.90148686,87.80795183,78.97318621,277.9207415,05-02-2023,0
854,91.3346146,47.23169712,7.812906474,60.17730623,53.22393747,452.081842,902.917692,05-02-2023,0
855,32.43686944,34.77999796,0.194012456,80.41201455,34.08731404,115.3173228,769.7589218,05-02-2023,1
856,31.20845626,8.456137174,3.270067685,53.69678982,21.58094706,145.7011331,1565.469683,05-02-2023,0
857,18.10672177,20.95997922,6.279587353,25.49690302,80.23216108,425.4531611,321.2280529,05-02-2023,0
858,55.12569033,29.77985207,2.751902118,59.23775467,62.82728352,229.2338051,1952.190358,05-02-2023,0
859,63.01149633,23.14434903,9.095866951,43.24517236,47.33848058,11.9979729,630.1317505,05-02-2023,0
860,20.58523435,42.51398047,6.338894618,30.84592497,22.53095103,247.2931256,857.8474155,05-02-2023,1
861,80.91984742,,0.719067173,79.43241593,34.09039104,42.27166769,549.4900649,05-02-2023,0
862,53.52955095,32.5323959,9.090055888,56.51196591,96.02449925,492.6723593,1158.727235,05-02-2023,1
863,59.57317289,21.80560753,9.577666582,85.32934887,52.48890382,294.0557852,117.2574008,05-02-2023,0
864,52.46483349,16.49013682,0.777124184,76.42115532,40.66922884,128.2663088,299.3550111,05-02-2023,0
865,49.06486017,9.76434432,5.323602349,68.50802556,52.62078219,281.8588398,1491.595407,06-02-2023,1
866,62.56942816,20.97039576,3.033642822,20.35178524,78.11986208,38.43355169,373.0011668,06-02-2023,1
867,28.1954209,23.59276327,3.928390765,49.94764196,34.67078471,399.9456521,471.0289031,06-02-2023,1
868,30.46389109,35.41203163,1.79651218,33.82403972,18.69190597,462.6640269,1585.964471,06-02-2023,1
869,88.25177779,34.61719209,5.78072102,83.75585377,58.90867572,437.2221941,186.6023567,06-02-2023,0
870,95.41981428,8.154866284,9.579793532,32.22087893,66.85520624,170.8788011,874.9476455,06-02-2023,0
871,46.73129188,22.78666919,5.030726003,40.02420362,71.55908229,162.8840598,46.12677399,06-02-2023,1
872,38.01329722,13.18004902,0.829145814,56.17857374,88.31677149,17.54380561,693.6147986,06-02-2023,0
873,69.73996118,12.05657174,6.200013335,38.43545333,37.74623795,325.7001794,1397.962805,06-02-2023,0
874,49.74240454,42.22859674,3.402229945,34.69052741,8.460134727,267.4523921,180.2065594,06-02-2023,0
875,17.15784023,6.886184752,8.559251896,61.93695276,95.87650978,229.6731857,1776.669254,06-02-2023,1
876,28.27297078,23.86322942,4.346781483,26.22506659,44.06618082,453.8154767,1818.998086,06-02-2023,1
877,75.85763945,12.56916451,1.928396089,24.07174311,62.70249346,83.93945054,209.9807503,06-02-2023,1
878,71.00853506,44.56985971,1.911056227,46.05717066,66.96422699,4.833133345,1981.464873,06-02-2023,1
879,17.30315936,30.0668231,7.687641807,70.44651182,55.10485716,36.65822606,595.0591068,06-02-2023,1
880,33.86763376,15.41212864,2.655875983,58.83647308,21.32049544,111.6857189,168.2033423,06-02-2023,1
881,34.64135771,27.60922792,7.672333942,,75.75916196,16.64277463,10.13422899,06-02-2023,1
882,72.11088321,37.91688619,2.058873108,59.6026095,80.57144546,251.4218553,817.0457915,06-02-2023,0
883,16.67539571,48.1153104,3.216863687,45.58160393,55.74458302,157.0452276,1259.619971,06-02-2023,0
884,23.84922947,14.92007019,4.654869724,85.53024348,49.3675549,90.24150403,664.3584998,06-02-2023,1
885,82.99286726,44.87817975,9.431958497,23.84334236,12.27988013,375.0420375,1673.434731,06-02-2023,0
886,30.17629627,47.04368514,9.317314248,67.13740353,9.311214488,102.2256631,1433.212551,06-02-2023,0
887,70.48341917,46.2389245,2.068718754,82.38978654,34.61691971,343.8025505,700.3230639,06-02-2023,1
888,35.24553639,33.59364606,3.582190412,76.27192961,31.7737694,174.6324529,1468.619333,06-02-2023,0
889,23.45251838,33.34192945,1.493993885,32.88287244,95.41198865,255.9138803,1880.975474,07-02-2023,0
890,35.66963623,23.14447849,5.099850793,40.71484443,78.5786515,466.9335199,186.1919971,07-02-2023,1
891,76.39268921,38.8579047,4.605825507,70.19335571,66.33250523,18.67581741,612.2079203,07-02-2023,1
892,87.73419979,28.90823083,9.007601625,25.89893914,52.24716081,250.1322537,926.6518782,07-02-2023,0
893,85.56868849,35.48471321,9.300053778,76.83031899,17.56938554,427.2114802,995.9802555,07-02-2023,1
894,48.76060002,24.28060567,3.83567391,70.32348612,,293.9871242,1084.39129,07-02-2023,1
895,,37.91734088,4.91737943,71.07246545,38.12902913,138.4352585,601.2538131,07-02-2023,0
896,32.42366511,42.10121829,8.962362491,27.01689592,11.58563464,198.8405676,1334.519292,07-02-2023,1
897,39.91755707,11.58963155,8.067078077,70.24323814,49.88609068,340.1328144,1290.169007,07-02-2023,0
898,91.18854457,42.4818372,0.036563113,67.58726877,87.52580315,445.4059472,,07-02-2023,1
899,16.1051635,29.31334393,3.200595642,78.16457436,88.84180918,20.53318687,227.5234434,07-02-2023,0
900,22.26822512,43.00996591,4.217742419,22.91171694,2.08562569,35.76941095,953.9357822,07-02-2023,1
901,32.67033169,24.40857679,2.297162837,21.61774679,88.74327873,162.5257618,712.453775,07-02-2023,0
902,17.25523733,22.05682184,1.995716159,46.11049699,27.87693753,116.3898422,982.0769397,07-02-2023,1
903,30.42201198,46.17773296,0.377845066,30.41517987,4.858264033,132.4654431,1843.732871,07-02-2023,0
904,64.55853268,16.30261704,6.433697251,59.08691343,84.93123677,110.6349993,961.0626863,07-02-2023,1
905,50.8210868,42.98955464,2.625102905,84.21442311,86.52280884,97.91252443,27.96158368,07-02-2023,0
906,90.87709544,26.78092576,0.523471784,47.40358112,60.0268769,65.31198343,877.6734762,07-02-2023,1
907,84.48270275,28.13429491,2.309793105,79.14652641,57.86894197,466.9770659,1641.29636,07-02-2023,0
